"AssemblyName","AssemblyVersion","ReferencingAssembly","ReferencingAssemblyVersion","Directory"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Strategies","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Aks"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Aks"
"YamlDotNet","5.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.Aks","1.0.1.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.Aks"
"Hyak.Common","1.0.0.0","Microsoft.Azure.Common","2.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Hyak.Common","1.0.0.0","Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Hyak.Common","1.0.0.0","Microsoft.Azure.PowerShell.Authentication","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Hyak.Common","1.0.0.0","Microsoft.Azure.PowerShell.Common","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Azure.Common","2.0.0.0","Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Azure.Common","2.0.0.0","Microsoft.Azure.PowerShell.Authentication","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Azure.Management.Analysis","2.0.3.0","Microsoft.Azure.PowerShell.Cmdlets.AnalysisServices","1.1.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Authentication","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Network","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.AnalysisServices.Dataplane","1.0.1.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.AnalysisServices","1.1.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Common","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Storage","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Azure.PowerShell.Authentication","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.AnalysisServices.Dataplane","1.0.1.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.AnalysisServices","1.1.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Authentication","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Network","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.AnalysisServices.Dataplane","1.0.1.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.AnalysisServices","1.1.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime.Azure.Authentication","2.0.0.0","Microsoft.Azure.PowerShell.Authentication","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.Management.Analysis","2.0.3.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Authentication","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Aks","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Authorization","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Compute","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.KeyVault","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Network","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Storage.Management","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Websites","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.AnalysisServices","1.1.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Strategies","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.Management.Analysis","2.0.3.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Authentication","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Aks","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Authorization","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Compute","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.KeyVault","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Network","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Storage.Management","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Websites","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.AnalysisServices.Dataplane","1.0.1.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.AnalysisServices","1.1.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Strategies","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Rest.ClientRuntime.Azure.Authentication","2.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.AnalysisServices"
"AutoMapper","6.2.2.0","Microsoft.Azure.PowerShell.Cmdlets.ApiManagement","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"AutoMapper","6.2.2.0","Microsoft.Azure.PowerShell.Cmdlets.ApiManagement.ServiceManagement","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Hyak.Common","1.0.0.0","Microsoft.Azure.Common","2.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Hyak.Common","1.0.0.0","Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Hyak.Common","1.0.0.0","Microsoft.Azure.PowerShell.Common","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Azure.Common","2.0.0.0","Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Azure.Management.ApiManagement","4.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.ApiManagement","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Azure.Management.ApiManagement","4.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.ApiManagement.ServiceManagement","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Network","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.ApiManagement","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.ApiManagement.ServiceManagement","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Common","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Storage","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.ApiManagement","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.ApiManagement.ServiceManagement","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Network","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.ApiManagement","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Azure.PowerShell.Common","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.ApiManagement.ServiceManagement","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Azure.PowerShell.Storage","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.ApiManagement","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.Management.ApiManagement","4.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Aks","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Authorization","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Compute","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.KeyVault","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Network","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Storage.Management","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Clients.Websites","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.ApiManagement","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.ApiManagement.ServiceManagement","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","Microsoft.Azure.PowerShell.Strategies","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.Management.ApiManagement","4.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Aks","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Authorization","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Compute","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.KeyVault","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Network","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Storage.Management","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Clients.Websites","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.ApiManagement.ServiceManagement","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Azure.PowerShell.Strategies","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.Rest.ClientRuntime","2.0.0.0","Microsoft.Rest.ClientRuntime.Azure","3.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Microsoft.WindowsAzure.Storage","9.3.0.0","Microsoft.Azure.PowerShell.Cmdlets.ApiManagement","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApiManagement"
"Hyak.Common","1.0.0.0","Microsoft.Azure.Common","2.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApplicationInsights"
"Hyak.Common","1.0.0.0","Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApplicationInsights"
"Hyak.Common","1.0.0.0","Microsoft.Azure.PowerShell.Common","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApplicationInsights"
"Microsoft.Azure.Common","2.0.0.0","Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApplicationInsights"
"Microsoft.Azure.Management.ApplicationInsights","0.2.0.0","Microsoft.Azure.PowerShell.Cmdlets.ApplicationInsights","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApplicationInsights"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Graph.Rbac","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApplicationInsights"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Clients.Network","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApplicationInsights"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Clients.ResourceManager","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApplicationInsights"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Cmdlets.ApplicationInsights","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApplicationInsights"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Common","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApplicationInsights"
"Microsoft.Azure.PowerShell.Authentication.Abstractions","1.0.0.0","Microsoft.Azure.PowerShell.Storage","1.0.0.0","E:\Interconnect\azure-powershell-pr\artifacts/Debug\Az.ApplicationInsights"
